Date,Price
17/04/2009,1353.920044
20/04/2009,1309.369995
21/04/2009,1329.060059
22/04/2009,1335.719971
23/04/2009,1344.410034
24/04/2009,1373.280029
27/04/2009,1369.939941
28/04/2009,1361.920044
29/04/2009,1382.380005
30/04/2009,1394.329956
01/05/2009,1396.619995
04/05/2009,1427.959961
05/05/2009,1423.810059
06/05/2009,1423.849976
07/05/2009,1389.829956
08/05/2009,1394.160034
11/05/2009,1395.790039
12/05/2009,1377.400024
13/05/2009,1339.829956
14/05/2009,1359.670044
15/05/2009,1355.109985
18/05/2009,1392.72998
19/05/2009,1398.050049
20/05/2009,1393.719971
21/05/2009,1367.390015
22/05/2009,1363.170044
26/05/2009,1412.609985
27/05/2009,1401.880005
28/05/2009,1420.310059
29/05/2009,1435.569946
01/06/2009,1477.119995
02/06/2009,1480.310059
03/06/2009,1475.439941
04/06/2009,1492.73999
05/06/2009,1493.209961
08/06/2009,1488.48999
09/06/2009,1501.550049
10/06/2009,1495.27002
11/06/2009,1497.01001
12/06/2009,1489.969971
15/06/2009,1456.959961
16/06/2009,1443.25
17/06/2009,1455.890015
18/06/2009,1453.800049
19/06/2009,1471.22998
22/06/2009,1426.609985
23/06/2009,1424.459961
24/06/2009,1447.060059
25/06/2009,1475.819946
26/06/2009,1480.199951
29/06/2009,1483.829956
30/06/2009,1477.25
01/07/2009,1481.339966
02/07/2009,1446.280029
06/07/2009,1441.01001
07/07/2009,1404.780029
08/07/2009,1411.530029
09/07/2009,1414.97998
10/07/2009,1419.839966
13/07/2009,1447.699951
14/07/2009,1452.839966
15/07/2009,1500.97998
16/07/2009,1518.869995
17/07/2009,1527.26001
20/07/2009,1544
21/07/2009,1553.01001
22/07/2009,1565
23/07/2009,1601.52002
24/07/2009,1599.060059
27/07/2009,1599.310059
28/07/2009,1605.469971
29/07/2009,1599.609985
30/07/2009,1609.869995
31/07/2009,1603.359985
03/08/2009,1628.119995
04/08/2009,1628.48999
05/08/2009,1614.439941
06/08/2009,1600.290039
07/08/2009,1619.48999
10/08/2009,1610.430054
11/08/2009,1594.689941
12/08/2009,1619.589966
13/08/2009,1628.650024
14/08/2009,1611.579956
17/08/2009,1564.890015
18/08/2009,1586.5
19/08/2009,1596.609985
20/08/2009,1614.219971
21/08/2009,1637.780029
24/08/2009,1634.780029
25/08/2009,1639.900024
26/08/2009,1637
27/08/2009,1640.969971
28/08/2009,1643.23999
31/08/2009,1625.189941
01/09/2009,1595.839966
02/09/2009,1594.280029
03/09/2009,1605.97998
04/09/2009,1638.069946
08/09/2009,1654.810059
09/09/2009,1669.22998
10/09/2009,1686.160034
11/09/2009,1685.459961
14/09/2009,1693.76001
15/09/2009,1699.530029
16/09/2009,1723.72998
17/09/2009,1721.089966
18/09/2009,1725.23999
21/09/2009,1731.579956
22/09/2009,1734.089966
23/09/2009,1724.27002
24/09/2009,1709.76001
25/09/2009,1694.150024
28/09/2009,1724.589966
29/09/2009,1717.670044
30/09/2009,1718.98999
01/10/2009,1666.410034
02/10/2009,1662.48999
05/10/2009,1675.640015
06/10/2009,1705.25
07/10/2009,1710.449951
08/10/2009,1717.790039
09/10/2009,1727.76001
12/10/2009,1729.630005
13/10/2009,1730.27002
14/10/2009,1754.26001
15/10/2009,1753.359985
16/10/2009,1739.319946
19/10/2009,1756.680054
20/10/2009,1756.189941
21/10/2009,1753.560059
22/10/2009,1763.150024
23/10/2009,1753.630005
26/10/2009,1746.75
27/10/2009,1722.459961
28/10/2009,1682.060059
29/10/2009,1711.27002
30/10/2009,1667.130005
02/11/2009,1672.910034
03/11/2009,1679.199951
04/11/2009,1680.670044
05/11/2009,1721.089966
06/11/2009,1730.76001
09/11/2009,1768.400024
10/11/2009,1773.170044
11/11/2009,1782.949951
12/11/2009,1773.140015
13/11/2009,1788.609985
16/11/2009,1807.560059
17/11/2009,1812.209961
18/11/2009,1801.73999
19/11/2009,1773.189941
20/11/2009,1764.390015
23/11/2009,1792.939941
24/11/2009,1786.25
25/11/2009,1793.670044
27/11/2009,1765.459961
30/11/2009,1767.430054
01/12/2009,1787.709961
02/12/2009,1790.819946
03/12/2009,1782.910034
04/12/2009,1791.910034
07/12/2009,1783.650024
08/12/2009,1772.72998
09/12/2009,1789.699951
10/12/2009,1799.369995
11/12/2009,1792.060059
14/12/2009,1809.089966
15/12/2009,1798.209961
16/12/2009,1800.819946
17/12/2009,1778.27002
18/12/2009,1807.359985
21/12/2009,1828.790039
22/12/2009,1839.51001
23/12/2009,1851.98999
24/12/2009,1869.839966
28/12/2009,1878.180054
29/12/2009,1872.02002
30/12/2009,1878.650024
31/12/2009,1860.310059
04/01/2010,1886.699951
05/01/2010,1888.430054
06/01/2010,1878.420044
07/01/2010,1876.719971
08/01/2010,1892.589966
11/01/2010,1886.23999
12/01/2010,1861.790039
13/01/2010,1886.130005
14/01/2010,1886.52002
15/01/2010,1864.52002
19/01/2010,1895.47998
20/01/2010,1867.949951
21/01/2010,1850.569946
22/01/2010,1794.819946
25/01/2010,1802.390015
26/01/2010,1803.859985
27/01/2010,1818.900024
28/01/2010,1771.099976
29/01/2010,1741.040039
01/02/2010,1760.719971
02/02/2010,1776.920044
03/02/2010,1784.699951
04/02/2010,1732.98999
05/02/2010,1746.119995
08/02/2010,1734.880005
09/02/2010,1753.839966
10/02/2010,1749.76001
11/02/2010,1775.73999
12/02/2010,1779.109985
16/02/2010,1802.060059
17/02/2010,1810.859985
18/02/2010,1823.390015
19/02/2010,1823.319946
22/02/2010,1817.630005
23/02/2010,1793.819946
24/02/2010,1812.51001
25/02/2010,1812.910034
26/02/2010,1818.680054
01/03/2010,1846.400024
02/03/2010,1851.209961
03/03/2010,1851.569946
04/03/2010,1859.719971
05/03/2010,1888.560059
08/03/2010,1890.890015
09/03/2010,1901.380005
10/03/2010,1917.349976
11/03/2010,1923.810059
12/03/2010,1924.430054
15/03/2010,1920.089966
16/03/2010,1932.23999
17/03/2010,1936.219971
18/03/2010,1943.939941
19/03/2010,1932.430054
22/03/2010,1949.589966
23/03/2010,1963.199951
24/03/2010,1951.839966
25/03/2010,1949.150024
26/03/2010,1952.630005
29/03/2010,1961.219971
30/03/2010,1967.959961
31/03/2010,1958.339966
01/04/2010,1959.560059
05/04/2010,1977.829956
06/04/2010,1981.949951
07/04/2010,1977.300049
08/04/2010,1980.72998
09/04/2010,1994.430054
12/04/2010,1995.650024
13/04/2010,2003.810059
14/04/2010,2028.819946
15/04/2010,2038.640015
16/04/2010,2012.839966
19/04/2010,2013.530029
20/04/2010,2023.599976
21/04/2010,2034.530029
22/04/2010,2045.160034
23/04/2010,2055.330078
26/04/2010,2049.090088
27/04/2010,2006.25
28/04/2010,2007.589966
29/04/2010,2042.890015
30/04/2010,2000.630005
03/05/2010,2031.599976
04/05/2010,1968.969971
05/05/2010,1958.26001
06/05/2010,1893.75
07/05/2010,1849.439941
10/05/2010,1942.609985
11/05/2010,1940.47998
12/05/2010,1975.579956
13/05/2010,1945.52002
14/05/2010,1907.099976
17/05/2010,1915.449951
18/05/2010,1887.060059
19/05/2010,1873.420044
20/05/2010,1800.119995
21/05/2010,1822.77002
24/05/2010,1815.280029
25/05/2010,1815.680054
26/05/2010,1796.469971
27/05/2010,1862.709961
28/05/2010,1852.390015
01/06/2010,1835.040039
02/06/2010,1879.589966
03/06/2010,1895.660034
04/06/2010,1832.040039
07/06/2010,1798.160034
08/06/2010,1795.699951
09/06/2010,1778.920044
10/06/2010,1830.089966
11/06/2010,1847.150024
14/06/2010,1845.47998
15/06/2010,1897.47998
16/06/2010,1905.310059
17/06/2010,1910.650024
18/06/2010,1913.47998
21/06/2010,1895.839966
22/06/2010,1880.540039
23/06/2010,1874.420044
24/06/2010,1844.589966
25/06/2010,1838.52002
28/06/2010,1836
29/06/2010,1764.060059
30/06/2010,1739.140015
01/07/2010,1734.410034
02/07/2010,1728.339966
06/07/2010,1734.680054
07/07/2010,1789.719971
08/07/2010,1798.310059
09/07/2010,1814.790039
12/07/2010,1821.030029
13/07/2010,1845.030029
14/07/2010,1853.410034
15/07/2010,1856.23999
16/07/2010,1803.47998
19/07/2010,1819.280029
20/07/2010,1840.670044
21/07/2010,1817.300049
22/07/2010,1863.099976
23/07/2010,1875.380005
26/07/2010,1890.400024
27/07/2010,1888.810059
28/07/2010,1872.619995
29/07/2010,1860.300049
30/07/2010,1864
02/08/2010,1898.98999
03/08/2010,1891.810059
04/08/2010,1909.199951
05/08/2010,1904.949951
06/08/2010,1902.880005
09/08/2010,1915.170044
10/08/2010,1899.23999
11/08/2010,1845.380005
12/08/2010,1832.170044
13/08/2010,1818.800049
16/08/2010,1821.51001
17/08/2010,1845.369995
18/08/2010,1850.800049
19/08/2010,1823
20/08/2010,1825.75
23/08/2010,1808.310059
24/08/2010,1775.27002
25/08/2010,1790.880005
26/08/2010,1769.02002
27/08/2010,1791.640015
30/08/2010,1772.069946
31/08/2010,1767.430054
01/09/2010,1820.050049
02/09/2010,1840.579956
03/09/2010,1870.310059
07/09/2010,1856.5
08/09/2010,1880
09/09/2010,1886.140015
10/09/2010,1892.339966
13/09/2010,1921.670044
14/09/2010,1928.589966
15/09/2010,1939.599976
16/09/2010,1948.109985
17/09/2010,1955.829956
20/09/2010,1989.430054
21/09/2010,1989.109985
22/09/2010,1982.76001
23/09/2010,1982.150024
24/09/2010,2023.839966
27/09/2010,2010.98999
28/09/2010,2012.430054
29/09/2010,2009.079956
30/09/2010,1998.040039
01/10/2010,1996.599976
04/10/2010,1975.329956
05/10/2010,2024.630005
06/10/2010,2006.52002
07/10/2010,2011.630005
08/10/2010,2027.030029
11/10/2010,2026.97998
12/10/2010,2041.550049
13/10/2010,2057.25
14/10/2010,2054.51001
15/10/2010,2097.72998
18/10/2010,2104.149902
19/10/2010,2069.72998
20/10/2010,2085.75
21/10/2010,2090.100098
22/10/2010,2104.209961
25/10/2010,2113.550049
26/10/2010,2119.050049
27/10/2010,2125.879883
28/10/2010,2129.72998
29/10/2010,2124.449951
01/11/2010,2128.419922
02/11/2010,2151.719971
03/11/2010,2158.360107
04/11/2010,2187.800049
05/11/2010,2186.709961
08/11/2010,2188.939941
09/11/2010,2176.879883
10/11/2010,2187.73999
11/11/2010,2173.110107
12/11/2010,2137.949951
15/11/2010,2131.47998
16/11/2010,2093.629883
17/11/2010,2100
18/11/2010,2134.77002
19/11/2010,2135.27002
22/11/2010,2150.860107
23/11/2010,2116.610107
24/11/2010,2160.52002
26/11/2010,2153.909912
29/11/2010,2144.560059
30/11/2010,2117.330078
01/12/2010,2162.830078
02/12/2010,2185.300049
03/12/2010,2191.169922
06/12/2010,2189.810059
07/12/2010,2189.350098
08/12/2010,2200.600098
09/12/2010,2201.570068
10/12/2010,2215.340088
13/12/2010,2207.449951
14/12/2010,2212.590088
15/12/2010,2202.449951
16/12/2010,2218.02002
17/12/2010,2218.290039
20/12/2010,2223.040039
21/12/2010,2234.570068
22/12/2010,2235.909912
23/12/2010,2230.27002
27/12/2010,2229.860107
28/12/2010,2227.419922
29/12/2010,2231.639893
30/12/2010,2225.719971
31/12/2010,2217.860107
03/01/2011,2254.22998
04/01/2011,2251.459961
05/01/2011,2270.399902
06/01/2011,2277.51001
07/01/2011,2276.699951
10/01/2011,2284.379883
11/01/2011,2288.72998
12/01/2011,2304.879883
13/01/2011,2305.530029
14/01/2011,2323.429932
18/01/2011,2328.790039
19/01/2011,2303.320068
20/01/2011,2286.080078
21/01/2011,2268.320068
24/01/2011,2300.389893
25/01/2011,2304.030029
26/01/2011,2314.189941
27/01/2011,2330.070068
28/01/2011,2270.51001
31/01/2011,2281.909912
01/02/2011,2324.949951
02/02/2011,2321.090088
03/02/2011,2323.070068
04/02/2011,2338.199951
07/02/2011,2349.199951
08/02/2011,2363.610107
09/02/2011,2360.949951
10/02/2011,2364.350098
11/02/2011,2379.149902
14/02/2011,2385.600098
15/02/2011,2381.919922
16/02/2011,2397.939941
17/02/2011,2397.570068
18/02/2011,2392.469971
22/02/2011,2322.860107
23/02/2011,2300.939941
24/02/2011,2313.310059
25/02/2011,2346.290039
28/02/2011,2350.98999
01/03/2011,2315.26001
02/03/2011,2326.77002
03/03/2011,2371.76001
04/03/2011,2359.959961
07/03/2011,2328.070068
08/03/2011,2337.550049
09/03/2011,2322.689941
10/03/2011,2284.290039
11/03/2011,2299.26001
14/03/2011,2290.719971
15/03/2011,2259.620117
16/03/2011,2202.969971
17/03/2011,2225.23999
18/03/2011,2221.070068
21/03/2011,2262.699951
22/03/2011,2257.959961
23/03/2011,2270.5
24/03/2011,2312.090088
25/03/2011,2316.360107
28/03/2011,2303.100098
29/03/2011,2325.540039
30/03/2011,2336.52002
31/03/2011,2338.98999
01/04/2011,2342.919922
04/04/2011,2334.540039
05/04/2011,2327.870117
06/04/2011,2332.340088
07/04/2011,2332.879883
08/04/2011,2321.179932
11/04/2011,2314.5
12/04/2011,2298.300049
13/04/2011,2316.629883
14/04/2011,2311.25
15/04/2011,2307.580078
18/04/2011,2292.340088
19/04/2011,2306.77002
20/04/2011,2357.76001
21/04/2011,2377.300049
25/04/2011,2383.719971
26/04/2011,2396.030029
27/04/2011,2413.590088
28/04/2011,2409.899902
29/04/2011,2404.080078
02/05/2011,2404.23999
03/05/2011,2392.800049
04/05/2011,2387.51001
05/05/2011,2375.209961
06/05/2011,2383.179932
09/05/2011,2390.969971
10/05/2011,2411.350098
11/05/2011,2393.080078
12/05/2011,2407.889893
13/05/2011,2379.23999
16/05/2011,2337.850098
17/05/2011,2343.51001
18/05/2011,2362.949951
19/05/2011,2369.669922
20/05/2011,2351.429932
23/05/2011,2316.780029
24/05/2011,2303.550049
25/05/2011,2310.949951
26/05/2011,2325.929932
27/05/2011,2336.090088
31/05/2011,2372.540039
01/06/2011,2322.47998
02/06/2011,2326.699951
03/06/2011,2292.310059
06/06/2011,2274.47998
07/06/2011,2268.959961
08/06/2011,2252.889893
09/06/2011,2256.649902
10/06/2011,2221.090088
13/06/2011,2222.280029
14/06/2011,2250.340088
15/06/2011,2209.01001
16/06/2011,2199.929932
17/06/2011,2192.959961
20/06/2011,2204.360107
21/06/2011,2251.820068
22/06/2011,2235.75
23/06/2011,2255.050049
24/06/2011,2217.060059
27/06/2011,2252.23999
28/06/2011,2285.75
29/06/2011,2294.429932
30/06/2011,2325.070068
01/07/2011,2361.389893
05/07/2011,2371.209961
06/07/2011,2378.580078
07/07/2011,2412.889893
08/07/2011,2405.889893
11/07/2011,2362
12/07/2011,2343.790039
13/07/2011,2352.429932
14/07/2011,2325.060059
15/07/2011,2356.669922
18/07/2011,2344.01001
19/07/2011,2398.169922
20/07/2011,2387.800049
21/07/2011,2404.23999
22/07/2011,2429.5
25/07/2011,2424.149902
26/07/2011,2429.449951
27/07/2011,2367.159912
28/07/2011,2371.77002
29/07/2011,2362.810059
01/08/2011,2354.050049
02/08/2011,2292.850098
03/08/2011,2312.780029
04/08/2011,2207.199951
05/08/2011,2194.379883
08/08/2011,2060.290039
09/08/2011,2160.790039
10/08/2011,2073.090088
11/08/2011,2167.070068
12/08/2011,2182.050049
15/08/2011,2214.120117
16/08/2011,2194.27002
17/08/2011,2181.620117
18/08/2011,2073.030029
19/08/2011,2038.219971
22/08/2011,2044.72998
23/08/2011,2129.27002
24/08/2011,2145.040039
25/08/2011,2108.209961
26/08/2011,2161.969971
29/08/2011,2223.959961
30/08/2011,2237.689941
31/08/2011,2241.01001
01/09/2011,2219.050049
02/09/2011,2167.830078
06/09/2011,2167.600098
07/09/2011,2223.75
08/09/2011,2214.290039
09/09/2011,2163.659912
12/09/2011,2191.840088
13/09/2011,2220.580078
14/09/2011,2252.75
15/09/2011,2286.560059
16/09/2011,2306.090088
19/09/2011,2308.76001
20/09/2011,2295.889893
21/09/2011,2258.300049
22/09/2011,2184.590088
23/09/2011,2206.860107
26/09/2011,2234.280029
27/09/2011,2253.550049
28/09/2011,2220.840088
29/09/2011,2197.679932
30/09/2011,2139.179932
03/10/2011,2085.040039
04/10/2011,2129.209961
05/10/2011,2182.77002
06/10/2011,2217.98999
07/10/2011,2202.76001
10/10/2011,2278.649902
11/10/2011,2294.919922
12/10/2011,2307.179932
13/10/2011,2326.879883
14/10/2011,2371.939941
17/10/2011,2334.379883
18/10/2011,2364.870117
19/10/2011,2316.810059
20/10/2011,2306.290039
21/10/2011,2335.929932
24/10/2011,2384.419922
25/10/2011,2335.870117
26/10/2011,2334.790039
27/10/2011,2399.830078
28/10/2011,2401.290039
31/10/2011,2360.080078
01/11/2011,2298.370117
02/11/2011,2318.320068
03/11/2011,2367.709961
04/11/2011,2356.320068
07/11/2011,2371.040039
08/11/2011,2400.01001
09/11/2011,2314.100098
10/11/2011,2312.070068
11/11/2011,2355.780029
14/11/2011,2341.320068
15/11/2011,2366.23999
16/11/2011,2324.370117
17/11/2011,2272.090088
18/11/2011,2253.949951
21/11/2011,2211.139893
22/11/2011,2216.330078
23/11/2011,2166.540039
25/11/2011,2150.879883
28/11/2011,2224.219971
29/11/2011,2211.389893
30/11/2011,2295.199951
01/12/2011,2309.199951
02/12/2011,2302.040039
05/12/2011,2326.949951
06/12/2011,2321.48999
07/12/2011,2320.540039
08/12/2011,2282.590088
09/12/2011,2318.679932
12/12/2011,2292.23999
13/12/2011,2268.370117
14/12/2011,2233.030029
15/12/2011,2226.709961
16/12/2011,2238.179932
19/12/2011,2215.27002
20/12/2011,2281.939941
21/12/2011,2249.030029
22/12/2011,2266.77002
23/12/2011,2287.570068
27/12/2011,2293.120117
28/12/2011,2267.080078
29/12/2011,2285.070068
30/12/2011,2277.830078
03/01/2012,2321.959961
04/01/2012,2329.709961
05/01/2012,2348.97998
06/01/2012,2356.169922
09/01/2012,2350.649902
10/01/2012,2367.379883
11/01/2012,2372.25
12/01/2012,2381.98999
13/01/2012,2371.97998
17/01/2012,2393.23999
18/01/2012,2425.959961
19/01/2012,2441.699951
20/01/2012,2437.02002
23/01/2012,2437.219971
24/01/2012,2433.959961
25/01/2012,2465.659912
26/01/2012,2454.629883
27/01/2012,2461.77002
30/01/2012,2465.320068
31/01/2012,2467.949951
01/02/2012,2488.179932
02/02/2012,2495.830078
03/02/2012,2529.169922
06/02/2012,2528.300049
07/02/2012,2532.060059
08/02/2012,2545.719971
09/02/2012,2563.929932
10/02/2012,2547.320068
13/02/2012,2569.48999
14/02/2012,2575.23999
15/02/2012,2556.01001
16/02/2012,2592.290039
17/02/2012,2584.23999
21/02/2012,2590.23999
22/02/2012,2579.780029
23/02/2012,2594.929932
24/02/2012,2604.209961
27/02/2012,2606.76001
28/02/2012,2633.459961
29/02/2012,2623.100098
01/03/2012,2643.540039
02/03/2012,2641.580078
05/03/2012,2614.919922
06/03/2012,2588.949951
07/03/2012,2607.850098
08/03/2012,2637.179932
09/03/2012,2646.850098
12/03/2012,2646.850098
13/03/2012,2697.429932
14/03/2012,2708.409912
15/03/2012,2714.790039
16/03/2012,2712.780029
19/03/2012,2733.26001
20/03/2012,2737.629883
21/03/2012,2736.879883
22/03/2012,2731.5
23/03/2012,2728.550049
26/03/2012,2778.02002
27/03/2012,2782.120117
28/03/2012,2770.969971
29/03/2012,2762.050049
30/03/2012,2755.27002
02/04/2012,2784.419922
03/04/2012,2782.780029
04/04/2012,2745
05/04/2012,2762.5
09/04/2012,2739.97998
10/04/2012,2695.120117
11/04/2012,2708.129883
12/04/2012,2740.26001
13/04/2012,2698.98999
16/04/2012,2670.100098
17/04/2012,2723.580078
18/04/2012,2716.139893
19/04/2012,2686.820068
20/04/2012,2676.040039
23/04/2012,2653.5
24/04/2012,2638.72998
25/04/2012,2709.620117
26/04/2012,2725.22998
27/04/2012,2741.340088
30/04/2012,2723.679932
01/05/2012,2726.919922
02/05/2012,2734.77002
03/05/2012,2704.590088
04/05/2012,2637.919922
07/05/2012,2639.280029
08/05/2012,2629.870117
09/05/2012,2621.350098
10/05/2012,2616.23999
11/05/2012,2615.97998
14/05/2012,2590.280029
15/05/2012,2580.75
16/05/2012,2561.560059
17/05/2012,2509.050049
18/05/2012,2478.530029
21/05/2012,2545.429932
22/05/2012,2539.199951
23/05/2012,2547.080078
24/05/2012,2531.350098
25/05/2012,2527.050049
29/05/2012,2558.969971
30/05/2012,2537.399902
31/05/2012,2524.870117
01/06/2012,2458.830078
04/06/2012,2478.129883
05/06/2012,2487.5
06/06/2012,2546.320068
07/06/2012,2535.409912
08/06/2012,2559.209961
11/06/2012,2517.179932
12/06/2012,2546.199951
13/06/2012,2527.439941
14/06/2012,2539.969971
15/06/2012,2571.22998
18/06/2012,2592.52002
19/06/2012,2620.830078
20/06/2012,2623.330078
21/06/2012,2556.959961
22/06/2012,2585.530029
25/06/2012,2533.540039
26/06/2012,2549.840088
27/06/2012,2565.530029
28/06/2012,2536.649902
29/06/2012,2615.719971
02/07/2012,2625.030029
03/07/2012,2645.840088
05/07/2012,2647.469971
06/07/2012,2612.290039
09/07/2012,2610.310059
10/07/2012,2585.52002
11/07/2012,2570.98999
12/07/2012,2545.300049
13/07/2012,2584.969971
16/07/2012,2577.050049
17/07/2012,2591.649902
18/07/2012,2625.870117
19/07/2012,2655.810059
20/07/2012,2618.040039
23/07/2012,2589.929932
24/07/2012,2567.459961
25/07/2012,2549.199951
26/07/2012,2584.850098
27/07/2012,2647.030029
30/07/2012,2642.120117
31/07/2012,2642.530029
01/08/2012,2635.129883
02/08/2012,2625.52002
03/08/2012,2676
06/08/2012,2694.090088
07/08/2012,2717.159912
08/08/2012,2714.02002
09/08/2012,2719.610107
10/08/2012,2722.959961
13/08/2012,2728.679932
14/08/2012,2727.790039
15/08/2012,2735.469971
16/08/2012,2768.090088
17/08/2012,2780.300049
20/08/2012,2784.330078
21/08/2012,2772.199951
22/08/2012,2783.419922
23/08/2012,2762.02002
24/08/2012,2778.050049
27/08/2012,2782.550049
28/08/2012,2782.689941
29/08/2012,2784
30/08/2012,2753.73999
31/08/2012,2772.23999
04/09/2012,2772.030029
05/09/2012,2766.949951
06/09/2012,2829.709961
07/09/2012,2825.110107
10/09/2012,2788.350098
11/09/2012,2784.889893
12/09/2012,2791.679932
13/09/2012,2831.350098
14/09/2012,2855.22998
17/09/2012,2856.439941
18/09/2012,2857.379883
19/09/2012,2864.030029
20/09/2012,2861.699951
21/09/2012,2861.639893
24/09/2012,2843.97998
25/09/2012,2804.530029
26/09/2012,2781.629883
27/09/2012,2821.600098
28/09/2012,2799.189941
01/10/2012,2794.280029
02/10/2012,2799.290039
03/10/2012,2818.840088
04/10/2012,2828.600098
05/10/2012,2811.939941
08/10/2012,2786.919922
09/10/2012,2741.919922
10/10/2012,2728.540039
11/10/2012,2719.209961
12/10/2012,2720.139893
15/10/2012,2739.870117
16/10/2012,2778.379883
17/10/2012,2775.620117
18/10/2012,2744.169922
19/10/2012,2678.320068
22/10/2012,2694.560059
23/10/2012,2666.02002
24/10/2012,2655.550049
25/10/2012,2657.659912
26/10/2012,2665.830078
31/10/2012,2647.919922
01/11/2012,2687.52002
02/11/2012,2656.280029
05/11/2012,2672.909912
06/11/2012,2681.050049
07/11/2012,2612.689941
08/11/2012,2572.570068
09/11/2012,2584.100098
12/11/2012,2582.77002
13/11/2012,2561.860107
14/11/2012,2531.870117
15/11/2012,2524.360107
16/11/2012,2534.159912
19/11/2012,2595.830078
20/11/2012,2594.659912
21/11/2012,2600.47998
23/11/2012,2639.590088
26/11/2012,2651.669922
27/11/2012,2641.419922
28/11/2012,2665.27002
29/11/2012,2680.030029
30/11/2012,2677.879883
03/12/2012,2671.840088
04/12/2012,2667.889893
05/12/2012,2637.889893
06/12/2012,2656.300049
07/12/2012,2640.540039
10/12/2012,2647.570068
11/12/2012,2682.070068
12/12/2012,2674.570068
13/12/2012,2654.01001
14/12/2012,2628.090088
17/12/2012,2664.26001
18/12/2012,2705.389893
19/12/2012,2690.98999
20/12/2012,2693.550049
21/12/2012,2664.669922
24/12/2012,2658.050049
26/12/2012,2637.179932
27/12/2012,2632.939941
28/12/2012,2606.360107
31/12/2012,2660.929932
02/01/2013,2746.469971
03/01/2013,2732.26001
04/01/2013,2724.48999
07/01/2013,2724.219971
08/01/2013,2718.719971
09/01/2013,2727.649902
10/01/2013,2744.179932
11/01/2013,2748.26001
14/01/2013,2735.699951
15/01/2013,2722.97998
16/01/2013,2734.72998
17/01/2013,2747.149902
18/01/2013,2743.23999
22/01/2013,2746.189941
23/01/2013,2762.169922
24/01/2013,2723.530029
25/01/2013,2736.72998
28/01/2013,2742.429932
29/01/2013,2743.580078
30/01/2013,2738.709961
31/01/2013,2731.530029
01/02/2013,2763.959961
04/02/2013,2715.679932
05/02/2013,2754.98999
06/02/2013,2746.350098
07/02/2013,2746.5
08/02/2013,2775.560059
11/02/2013,2774.639893
12/02/2013,2762.620117
13/02/2013,2773.77002
14/02/2013,2771.429932
15/02/2013,2764.669922
19/02/2013,2782.860107
20/02/2013,2739.98999
21/02/2013,2711.51001
22/02/2013,2737.280029
25/02/2013,2700.969971
26/02/2013,2713.02002
27/02/2013,2741.26001
28/02/2013,2738.580078
01/03/2013,2747.75
04/03/2013,2759.530029
05/03/2013,2799.25
06/03/2013,2792.560059
07/03/2013,2799.48999
08/03/2013,2804.110107
11/03/2013,2811.860107
12/03/2013,2800.810059
13/03/2013,2798.679932
14/03/2013,2807.300049
15/03/2013,2799.409912
18/03/2013,2792.300049
19/03/2013,2787.27002
20/03/2013,2805.909912
21/03/2013,2774.850098
22/03/2013,2800.810059
25/03/2013,2789.449951
26/03/2013,2806.5
27/03/2013,2809.97998
28/03/2013,2818.689941
01/04/2013,2797.070068
02/04/2013,2820.620117
03/04/2013,2795.040039
04/04/2013,2794.919922
05/04/2013,2771.75
08/04/2013,2786.129883
09/04/2013,2804.669922
10/04/2013,2859.209961
11/04/2013,2859.070068
12/04/2013,2856.47998
15/04/2013,2797.469971
16/04/2013,2838.409912
17/04/2013,2781.97998
18/04/2013,2741.949951
19/04/2013,2780.459961
22/04/2013,2810.070068
23/04/2013,2835.370117
24/04/2013,2834.120117
25/04/2013,2848.659912
26/04/2013,2840.550049
29/04/2013,2866.949951
30/04/2013,2887.439941
01/05/2013,2873.350098
02/05/2013,2911.139893
03/05/2013,2944.590088
06/05/2013,2955.360107
07/05/2013,2952.879883
08/05/2013,2968.23999
09/05/2013,2961.120117
10/05/2013,2981.02002
13/05/2013,2982.090088
14/05/2013,2996.050049
15/05/2013,3002.620117
16/05/2013,2999.340088
17/05/2013,3028.959961
20/05/2013,3020.969971
21/05/2013,3026.449951
22/05/2013,2999.129883
23/05/2013,2991.449951
24/05/2013,2991.02002
28/05/2013,3011.939941
29/05/2013,2994.820068
30/05/2013,3011.830078
31/05/2013,2981.76001
03/06/2013,2990.790039
04/06/2013,2973.689941
05/06/2013,2937.139893
06/06/2013,2950.300049
07/06/2013,2990.870117
10/06/2013,2990.48999
11/06/2013,2959.840088
12/06/2013,2926.139893
13/06/2013,2962.899902
14/06/2013,2943.860107
17/06/2013,2971.26001
18/06/2013,2996.090088
19/06/2013,2959.5
20/06/2013,2890.330078
21/06/2013,2877.939941
24/06/2013,2848.199951
25/06/2013,2866.5
26/06/2013,2893.850098
27/06/2013,2906.840088
28/06/2013,2909.600098
01/07/2013,2927.350098
02/07/2013,2929.629883
03/07/2013,2941.409912
05/07/2013,2963.219971
08/07/2013,2966.129883
09/07/2013,2984.320068
10/07/2013,3000.659912
11/07/2013,3059.459961
12/07/2013,3079.070068
15/07/2013,3079.850098
16/07/2013,3077.469971
17/07/2013,3085.280029
18/07/2013,3077.820068
19/07/2013,3044.929932
22/07/2013,3055.22998
23/07/2013,3031.399902
24/07/2013,3041.159912
25/07/2013,3061.669922
26/07/2013,3076.22998
29/07/2013,3068.949951
30/07/2013,3085.330078
31/07/2013,3090.189941
01/08/2013,3126.300049
